EAN|QTY_ON_HAND|VENDOR_STOCK_ID|LIST_PRICE_EXCL_TAX|COST_PRICE|ISO_CURRENCY_CODE
8009271162761|152|10414|||EUR
8009271162761|51|104141|||EUR
8422175104734|328|10473|||EUR
8422175104741|1164|10474|||EUR
8422175104758|960|10475|||EUR
8422175104796|1118|10479|||EUR
8422175104826|3456|10482|||EUR
8422175104833|3600|10483|||EUR
8422175104895|3696|10489|||EUR
8422175105014|3|10501|||EUR
8033661567928|24|10513|||EUR
8422175105205|3|10520|||EUR
8422175105342|600|10534|||EUR
8422175105359|88|10535|||EUR
8422175105441|147|10544|||EUR
8422175105472|370|10547|||EUR
8422175105489|146|10548|||EUR
8422175106639|4752|10663|||EUR
8422175106646|4842|10664|||EUR
8422175106653|2021|10665|||EUR
8422175106660|324|10666|||EUR
8422175106806|130|10680|||EUR
3235463304595|420|10720|||EUR
3235463304601|240|10721|||EUR
3235463304762|228|10734|||EUR
3235463311098|216|10740|||EUR
3235463311050|288|10742|||EUR
8422175107506|846|10750|||EUR
5601028028301|1187|10753|||EUR
8422175107858|5965|10785|||EUR
4023103201682|13800|108073|||EUR
4023103203761|390|10811|||EUR
8422175108145|2133|10814|||EUR
8422175108190|1341|10819|||EUR
8422175108213|784|10821|||EUR
8422175108237|672|10823|||EUR
8422175108251|711|10825|||EUR
8422175108268|1024|10826|||EUR
8422175108275|654|10827|||EUR
8422175108282|2304|10828|||EUR
4023103147232|582|10844|||EUR
8001940000015|2260|10845|||EUR
8410435207578|4860|10846|||EUR
8410435011007|319|10851|||EUR
4023103138476|4176|10853|||EUR
4023103210370|13480|10855|||EUR
5601873131607|59|10856|||EUR
4023103180734|102|108612|||EUR
8410435030015|928|108661|||EUR
8422175108916|78|10891|||EUR
8422175108923|1460|10892|||EUR
8422175108930|29|10893|||EUR
8422175108954|310|10895|||EUR
4023103121461|704|10945|||EUR
4023103134133|2016|10956|||EUR
4023103189768|2872|10967|||EUR
8410435051003|4446|10973|||EUR
4023103172036|3525|10975|||EUR
4023103072749|108|10988|||EUR
8422175110063|122|11006|||EUR
8422175110070|100|11007|||EUR
8710675017785|1104|11021|||EUR
4023103156487|63|11025|||EUR
8693357090460|823|11027|||EUR
8710675020587|5088|11030|||EUR
8004360045802|288|11044|||EUR
4023103242944|7460|11063|||EUR
8422175111220|827|11122|||EUR
8422175111237|1440|11123|||EUR
8422175111244|1044|11124|||EUR
8422175111251|2035|11125|||EUR
8422175111367|251|11136|||EUR
8422175111374|255|11137|||EUR
8422175111381|605|11138|||EUR
8422175111398|801|11139|||EUR
8422175111404|553|11140|||EUR
8422175111428|774|11142|||EUR
8422175111459|252|11145|||EUR
8422175111466|784|11146|||EUR
8422175111473|2780|11147|||EUR
8004360046021|378|11169|||EUR
8422175111718|48|11171|||EUR
8422175111824|156|11182|||EUR
8411712238865|1812|11189|||EUR
8411712238797|492|11191|||EUR
8411712238100|3654|11192|||EUR
8411712238544|726|11194|||EUR
8411712238520|204|11195|||EUR
8422175112098|894|11209|||EUR
8422175112197|287|11219|||EUR
8422175112203|444|11220|||EUR
8422175112227|396|11222|||EUR
8422175112234|348|11223|||EUR
8422175112289|432|11228|||EUR
8422175112319|144|11231|||EUR
8422175112418|260|11241|||EUR
8422175112487|6|11248|||EUR
8422175112500|6|11250|||EUR
8422175112517|76|11251|||EUR
8422175112524|7|11252|||EUR
8422175112531|10|11253|||EUR
8422175112555|11|11255|||EUR
8422175112562|8|11256|||EUR
8422175112609|22|11260|||EUR
8422175112654|815|11265|||EUR
8422175112661|495|11266|||EUR
8422175112678|425|11267|||EUR
8422175112715|50|11271|||EUR
8422175112760|1844|11276|||EUR
8422175112852|7920|11285|||EUR
8422175112869|10272|11286|||EUR
8422175112876|1104|11287|||EUR
8422175112883|504|11288|||EUR
8422175112890|3408|11289|||EUR
8422175112906|876|11290|||EUR
8422175112920|3831|11292|||EUR
8422175112937|7152|11293|||EUR
8422175112944|1644|11294|||EUR
8422175112982|2712|11298|||EUR
8422175112999|16152|11299|||EUR
8422175113002|8058|11300|||EUR
8422175113019|2640|11301|||EUR
8422175113026|3558|11302|||EUR
8422175113033|1120|11303|||EUR
8422175113040|3672|11304|||EUR
8422175113057|551|11305|||EUR
8422175135127|7197|113512|||EUR
8717847102706|4|11422|||EUR
8717847093639|84|11423|||EUR
8717847093653|32|11424|||EUR
8717847093677|832|11425|||EUR
8717847093752|29|11429|||EUR
8717847093776|62|11430|||EUR
8717847093790|91|11431|||EUR
8411712238827|1812|11542|||EUR
8422175115587|4934|11558|||EUR
8004360045857|140|11801|||EUR
8422175118038|5201|11803|||EUR
8422175118045|5604|11804|||EUR
8422175118052|4176|11805|||EUR
8422175118069|4002|11806|||EUR
8422175118076|2992|11807|||EUR
8422175118083|2628|11808|||EUR
8422175118090|3668|11809|||EUR
8422175118113|96|11811|||EUR
8422175118120|2868|11812|||EUR
8422175118137|316|11813|||EUR
8422175118151|2370|11815|||EUR
8422175119202|764|11920|||EUR
8422175120192|2483|12019|||EUR
8009271908000|22|12033|||EUR
8411712218102|3671|12036|||EUR
8411712218126|1308|12037|||EUR
8411712218119|2712|12038|||EUR
8009271608009|82|12040|||EUR
8422175120505|360|12050|||EUR
8422175120512|2220|12051|||EUR
8422175120529|2070|12052|||EUR
8411712218812|522|12068|||EUR
8411712218836|1440|12075|||EUR
8422175120765|7259|12076|||EUR
8422175120789|846|12078|||EUR
8422175120796|1122|12079|||EUR
8009271109407|233|12116|||EUR
8422175121304|129|12130|||EUR
8422175121311|125|12131|||EUR
8422175121335|4128|12133|||EUR
8422175121397|1886|12139|||EUR
8422175121403|1515|12140|||EUR
8422175121410|3096|12141|||EUR
8422175121427|3703|12142|||EUR
8422175121434|1736|12143|||EUR
8422175121441|720|12144|||EUR
8422175121458|4011|12145|||EUR
8422175121564|683|12156|||EUR
8422175121571|953|12157|||EUR
8422175121588|1067|12158|||EUR
8422175121595|3340|12159|||EUR
8422175121632|1343|12163|||EUR
8422175121649|72|12164|||EUR
8422175121656|48|12165|||EUR
8422175121663|94|12166|||EUR
8422175121687|1956|12168|||EUR
8422175121694|799|12169|||EUR
8422175121700|333|12170|||EUR
8422175121717|1297|12171|||EUR
8422175121731|100|12173|||EUR
8422175121748|275|12174|||EUR
8422175122356|384|12235|||EUR
8422175123131|270|12313|||EUR
8693357197213|2233|12321|||EUR
8422175125012|688|12501|||EUR
8422175125067|1896|12506|||EUR
8422175125111|336|125111|||EUR
8422175125135|512|12513|||EUR
8422175125173|2268|12517|||EUR
8422175125227|2160|12522|||EUR
8422175125241|1261|12524|||EUR
8422175125265|828|12526|||EUR
8422175125333|528|12533|||EUR
8422175125357|768|12535|||EUR
8422175125401|1680|12540|||EUR
8422175125432|390|12543|||EUR
8422175125517|520|12551|||EUR
8422175125852|119|12585|||EUR
6314562345269|4|12603|||EUR
8422175126774|1489|12677|||EUR
8422175126828|826|12682|||EUR
8422175126927|1260|12692|||EUR
8422175126996|3548|12699|||EUR
8422175127016|72|12701|||EUR
5414635055413|257|12732|||EUR
5414635084840|504|12734|||EUR
5414635095723|2052|12740|||EUR
5414635061124|168|12743|||EUR
5414635095204|60|12762|||EUR
5414635083904|815|12763|||EUR
5414635083898|1919|12764|||EUR
5414635083867|642|12773|||EUR
5414635095778|528|12790|||EUR
5414635095280|874|12793|||EUR
5414635095297|852|12794|||EUR
5414635095303|888|12795|||EUR
5414635066501|500|12820|||EUR
5414635090254|624|12821|||EUR
5414635090278|740|12822|||EUR
5414635095891|216|12835|||EUR
5030834000933|600|12857|||EUR
8422175129942|1398|12994|||EUR
8422175130061|594|13006|||EUR
8422175130078|450|13007|||EUR
8422175130085|252|13008|||EUR
8422175130092|375|13009|||EUR
8422175130139|488|13013|||EUR
8437000566724|666|13024|||EUR
5414635121415|160|13029|||EUR
5414635121712|128|13038|||EUR
8422175130436|426|13043|||EUR
8422175130764|1776|13076|||EUR
8422175130771|408|13077|||EUR
8422175130788|3628|13078|||EUR
8422175131549|102|13154|||EUR
8422175131877|31|13187|||EUR
8422175132454|192|13245|||EUR
8422175132478|1536|13247|||EUR
8422175132485|1296|13248|||EUR
8422175132492|4291|13249|||EUR
8422175132508|792|13250|||EUR
8422175132515|838|13251|||EUR
8422175132522|2448|13252|||EUR
8422175132539|1222|13253|||EUR
8422175132546|1224|13254|||EUR
8422175132553|612|13255|||EUR
8422175132560|648|13256|||EUR
8422175132577|192|13257|||EUR
8422175132591|1200|13259|||EUR
8422175134960|3504|13496|||EUR
8422175134977|3096|13497|||EUR
8422175134984|40140|13498|||EUR
8422175134991|83520|13499|||EUR
8422175135011|1516|13501|||EUR
8422175135066|9688|13506|||EUR
8422175135073|11568|13507|||EUR
8422175135080|2024|13508|||EUR
8422175135097|4656|13509|||EUR
8422175135103|1338|13510|||EUR
8422175135141|4438|13514|||EUR
8422175135172|16080|13517|||EUR
8422175135196|5928|13519|||EUR
8422175135202|4866|13520|||EUR
8422175135684|1|13568|||EUR
8422175136346|111|13634|||EUR
8422175136360|581|13636|||EUR
8422175136377|390|13637|||EUR
8422175136384|665|13638|||EUR
8422175136391|64|13639|||EUR
8422175136810|1712|13681|||EUR
8422175136827|1569|13682|||EUR
8422175137121|17231|13712|||EUR
8422175137190|4800|13719|||EUR
8009271027404|46|13723|||EUR
8422175137374|803|13737|||EUR
8422175137428|631|13742|||EUR
8422175137510|838|13751|||EUR
8422175137541|304|13754|||EUR
8422175137664|382|13766|||EUR
8422175138142|680|13814|||EUR
8422175138159|560|13815|||EUR
8422175138630|419|13863|||EUR
8422175138678|190|13867|||EUR
8422175138685|216|13868|||EUR
8422175138692|4|13869|||EUR
8422175138838|28|13883|||EUR
8004360088793|276|13884|||EUR
8004360091618|54|13887|||EUR
8004360091595|294|13889|||EUR
8693357498150|468|13894|||EUR
8422175139248|62|13924|||EUR
8422175139347|1749|13934|||EUR
8422175139842|302|13984|||EUR
8410435007000|895|14015|||EUR
8422175140510|270|14051|||EUR
8422175140527|337|14052|||EUR
8017990005788|528|14382|||EUR
8017990182427|1344|14383|||EUR
8017990130527|576|14385|||EUR
8017990112806|612|14389|||EUR
8017990112431|564|14390|||EUR
8017990113124|588|14391|||EUR
8017990182243|192|14393|||EUR
8017990164256|492|14396|||EUR
8017990112479|468|14398|||EUR
8422175144006|455|14400|||EUR
8017990182120|1092|14401|||EUR
8017990164287|288|14402|||EUR
8017990140144|5910|14403|||EUR
8017990130534|3456|14406|||EUR
8017990130510|12|14407|||EUR
8017990164164|1374|14408|||EUR
8017990120399|30|14409|||EUR
8017990005801|312|14411|||EUR
8017990116569|12|14414|||EUR
8017990114947|1812|14415|||EUR
8422175147458|11568|14745|||EUR
8422175147472|1524|14747|||EUR
8422175147489|8112|14748|||EUR
8422175147656|940|14765|||EUR
8422175147717|1440|14771|||EUR
8422175147724|3144|14772|||EUR
8422175147731|3552|14773|||EUR
8422175147748|7920|14774|||EUR
8422175147755|5208|14775|||EUR
8422175147779|2196|14777|||EUR
8422175147786|5465|14778|||EUR
8422175147809|1032|14780|||EUR
8422175147816|582|14781|||EUR
8422175147823|633|14782|||EUR
8422175147830|1349|14783|||EUR
8422175147847|1286|14784|||EUR
8422175148011|1101|14801|||EUR
8422175148042|300|14804|||EUR
8422175148059|197|14805|||EUR
8422175148097|761|14809|||EUR
8422175148271|1247|14827|||EUR
8422175148370|119|14837|||EUR
8422175148387|170|14838|||EUR
8422175148486|61|14848|||EUR
8422175148493|114|14849|||EUR
8422175148509|69|14850|||EUR
8422175148516|193|14851|||EUR
8422175148745|1426|14874|||EUR
8422175148769|3550|14876|||EUR
8710675092577|3600|14879|||EUR
8710675170565|2456|14884|||EUR
8710675092560|11760|14885|||EUR
8710675234090|12900|14933|||EUR
8422175149469|132|14946|||EUR
8422175150335|3672|15033|||EUR
4023103208049|368|15046|||EUR
8422175150502|813|15050|||EUR
8422175150625|1872|15062|||EUR
8422175150632|2564|15063|||EUR
8422175150649|2472|15064|||EUR
8422175150656|3504|15065|||EUR
8422175150663|2268|15066|||EUR
8422175150670|645|15067|||EUR
8422175150700|1162|15070|||EUR
8422175150724|7967|15072|||EUR
8422175150779|1956|15077|||EUR
8422175150809|3402|15080|||EUR
8422175150823|4943|15082|||EUR
8422175150830|2147|15083|||EUR
8422175150861|3228|15086|||EUR
8422175150878|4224|15087|||EUR
8422175150953|1448|15095|||EUR
8422175151127|2123|15112|||EUR
8422175151134|4312|15113|||EUR
8422175151691|599|15169|||EUR
8422175151707|593|15170|||EUR
8422175151714|185|15171|||EUR
8422175151721|653|15172|||EUR
8422175151738|647|15173|||EUR
8422175151752|2313|15175|||EUR
8422175151769|827|15176|||EUR
4023103230590|2790|151831|||EUR
4023103230613|1272|15184|||EUR
4023103230637|1800|15185|||EUR
4023103168237|1218|15191|||EUR
8422175152292|43|15229|||EUR
8422175152315|81|15231|||EUR
8693357203242|793|15234|||EUR
8422175152636|176|15263|||EUR
8422175152643|1680|15264|||EUR
8422175153046|5916|15304|||EUR
8422175153367|80|15336|||EUR
8422175153398|1656|15339|||EUR
8422175153404|84|15340|||EUR
8422175153411|864|15341|||EUR
8422175153428|120|15342|||EUR
8422175153435|3168|15343|||EUR
8422175153442|7416|15344|||EUR
8422175153756|12|15375|||EUR
4023103199200|91|15496|||EUR
4023103133761|63|15498|||EUR
4023103225312|4416|15499|||EUR
8422175156054|43|15605|||EUR
8422175156061|11|15606|||EUR
8422175156078|43|15607|||EUR
8422175156085|42|15608|||EUR
8422175156092|40|15609|||EUR
8422175156122|2064|15612|||EUR
8422175156139|2028|15613|||EUR
8422175156146|8016|15614|||EUR
8422175156160|4080|15616|||EUR
8422175156177|2843|15617|||EUR
8422175156184|1727|15618|||EUR
8422175156191|4464|15619|||EUR
8422175156245|1360|15624|||EUR
8422175156252|847|15625|||EUR
8422175156290|2688|15629|||EUR
8422175156306|1533|15630|||EUR
8422175156313|2808|15631|||EUR
8422175156320|5608|15632|||EUR
8422175156344|5544|15634|||EUR
8422175156351|4557|15635|||EUR
8422175156375|516|15637|||EUR
8422175156382|2400|15638|||EUR
8422175156405|1800|15640|||EUR
8422175156412|4152|15641|||EUR
8422175156429|3336|15642|||EUR
8422175156450|1051|15645|||EUR
8422175156467|3456|15646|||EUR
8422175156474|11279|15647|||EUR
8422175156481|1655|15648|||EUR
8422175156498|503|15649|||EUR
8422175156504|6569|15650|||EUR
8422175156511|312|15651|||EUR
8422175156528|2781|15652|||EUR
8422175156535|3984|15653|||EUR
8422175156542|5136|15654|||EUR
8422175156559|1629|15655|||EUR
8422175156566|3432|15656|||EUR
8422175156573|3264|15657|||EUR
8422175156610|2976|15661|||EUR
8422175156634|816|15663|||EUR
8422175156658|1390|15665|||EUR
8422175156665|720|15666|||EUR
8422175156689|976|15668|||EUR
8422175156696|3191|15669|||EUR
8422175156702|6624|15670|||EUR
8422175156719|2688|15671|||EUR
8422175156740|1224|15674|||EUR
8422175157136|7615|15713|||EUR
8422175157143|2122|15714|||EUR
8422175157259|2388|15725|||EUR
8422175157273|10554|15727|||EUR
8422175157655|5997|15765|||EUR
8422175157679|2757|15767|||EUR
8422175157709|735|15770|||EUR
8422175157747|1098|15774|||EUR
8422175157785|1825|15778|||EUR
4023103201262|431|15807|||EUR
8422175158133|3936|15813|||EUR
8422175158140|3935|15814|||EUR
8422175158157|4416|15815|||EUR
8422175158164|4200|15816|||EUR
8422175158188|372|15818|||EUR
8422175158195|140|15819|||EUR
8422175158225|20|15822|||EUR
8422175158232|258|15823|||EUR
8422175158249|104|15824|||EUR
8422175158256|184|15825|||EUR
8422175158461|8|15846|||EUR
8422175158478|91|15847|||EUR
8422175158485|90|15848|||EUR
8422175158492|80|15849|||EUR
8422175158508|100|15850|||EUR
8422175158515|123|15851|||EUR
8422175158539|6432|15853|||EUR
4023103143890|368|158606|||EUR
8422175158812|4643|15881|||EUR
8422175158829|6136|15882|||EUR
8422175158836|776|15883|||EUR
8422175158843|559|15884|||EUR
8422175158850|113|15885|||EUR
8422175158850|473|158851|||EUR
8422175158867|328|158861|||EUR
8422175158881|4308|15888|||EUR
8422175158898|7519|15889|||EUR
8422175158904|290|15890|||EUR
8422175158911|5891|15891|||EUR
8422175158928|3600|15892|||EUR
8422175158942|5632|15894|||EUR
8422175158959|2592|15895|||EUR
8422175158980|252|15898|||EUR
8718786007305|54|15916|||EUR
8422175160457|1056|16045|||EUR
8422175160587|2608|16058|||EUR
8410435014008|551|16059|||EUR
8422175160617|918|16061|||EUR
8422175160624|815|16062|||EUR
8422175160693|960|16069|||EUR
8017990165505|564|16075|||EUR
8017990165260|144|16092|||EUR
8017990170097|612|16093|||EUR
8017990112424|24|16095|||EUR
8017990118594|204|16096|||EUR
8422175161003|3|16100|||EUR
8422175161065|16|16106|||EUR
8422175161089|324|16108|||EUR
8693357383517|1292|16113|||EUR
8693357383753|1172|16114|||EUR
8693357383777|2202|16115|||EUR
8693357383739|644|16116|||EUR
8693357592162|2504|16117|||EUR
8693357592094|2256|16120|||EUR
8693357596283|1448|16122|||EUR
8693357598348|2512|16125|||EUR
8693357592247|2464|16126|||EUR
8693357601420|1880|16131|||EUR
8422175161409|1054|16140|||EUR
8422175161416|455|16141|||EUR
8422175161423|425|16142|||EUR
8422175161430|331|16143|||EUR
8422175161447|337|16144|||EUR
8693357076082|2715|16145|||EUR
8422175161461|13486|16146|||EUR
8422175161478|8237|16147|||EUR
8422175161508|900|16150|||EUR
8422175161515|246|16151|||EUR
8422175161522|294|16152|||EUR
8422175161539|318|16153|||EUR
8422175161546|336|16154|||EUR
8422175161911|34|16191|||EUR
8422175161942|5|16194|||EUR
8422175161980|129|16198|||EUR
8422175162079|1850|16207|||EUR
8422175162086|1072|16208|||EUR
8422175162093|564|16209|||EUR
8422175162154|672|16215|||EUR
8422175162161|1118|16216|||EUR
8422175162178|754|16217|||EUR
8422175162215|128|16221|||EUR
8422175162222|413|16222|||EUR
8422175162239|402|16223|||EUR
8422175162246|38|16224|||EUR
4023103222977|1716|16229|||EUR
4023103223332|3612|16230|||EUR
8422175162574|337|16257|||EUR
8422175162581|237|16258|||EUR
8422175162598|323|16259|||EUR
8422175162642|767|16264|||EUR
8422175163090|401|16309|||EUR
8422175163106|182|16310|||EUR
8422175163113|431|16311|||EUR
8422175163137|438|16313|||EUR
4260083880500|2238|16381|||EUR
8422175164349|2304|16434|||EUR
8422175164455|1227|16445|||EUR
4023103095939|360|16477|||EUR
8017990166892|120|16501|||EUR
8017990167073|409|16502|||EUR
8017990167080|325|16503|||EUR
8017990083090|144|16504|||EUR
8017990083076|241|16509|||EUR
8017990120429|972|16510|||EUR
8017990150303|558|16511|||EUR
8017990163839|144|16513|||EUR
8017990083120|828|16514|||EUR
8017990081997|288|16516|||EUR
8422175165223|33|16522|||EUR
8422175165278|23|16527|||EUR
8422175196951|785|16558|||EUR
8422176196950|4323|16559|||EUR
8422175165704|438|16570|||EUR
8422175165711|150|16571|||EUR
8422175166244|1499|16624|||EUR
8422175166251|924|16625|||EUR
8422175166268|1360|16626|||EUR
8422175166275|624|16627|||EUR
8422175166282|731|16628|||EUR
8422175166299|288|16629|||EUR
8422175166305|1116|16630|||EUR
8422175166312|192|16631|||EUR
8422175166329|936|16632|||EUR
8422175166336|468|16633|||EUR
8422175166343|852|16634|||EUR
8422175166350|2388|16635|||EUR
8422175166367|1199|16636|||EUR
8422175166374|479|16637|||EUR
8422175166411|1216|16641|||EUR
8422175166435|4451|16643|||EUR
8422175166459|2893|16645|||EUR
8422175166473|1386|16647|||EUR
8422175166497|4014|16649|||EUR
8422175166510|912|16651|||EUR
8422175166879|5207|16687|||EUR
8422175166886|5688|16688|||EUR
8422175166893|4703|16689|||EUR
8422175166909|4703|16690|||EUR
8422175166916|2136|16691|||EUR
8422175166923|4104|16692|||EUR
8422175166930|564|16693|||EUR
8422175166947|2040|16694|||EUR
8422175166961|1080|16696|||EUR
8422175166978|312|16697|||EUR
8422175166985|1944|16698|||EUR
8422175166992|1257|16699|||EUR
8422175167005|1044|16700|||EUR
8422175167012|1176|16701|||EUR
8422175167029|2447|16702|||EUR
8422175167036|4848|16703|||EUR
8422175167043|2928|16704|||EUR
8422175167050|4776|16705|||EUR
8422175167067|3021|16706|||EUR
8422175167074|3504|16707|||EUR
8422175167081|1101|16708|||EUR
8422175167104|556|16710|||EUR
8422175167111|646|16711|||EUR
8422175167128|100|16712|||EUR
8422175167142|129|16714|||EUR
8422175167746|2988|16774|||EUR
8422175167753|5064|16775|||EUR
8422175167760|4212|16776|||EUR
8422175167777|2592|16777|||EUR
8422175167784|2376|16778|||EUR
8422175167791|1650|16779|||EUR
8422175167807|1674|16780|||EUR
8422175167814|1570|16781|||EUR
8422175167838|4224|16783|||EUR
8422175167845|1986|16784|||EUR
8004360051360|560|16889|||EUR
8004360001341|108|16909|||EUR
8422175169108|737|16910|||EUR
8422175169115|549|16911|||EUR
8422175169122|743|16912|||EUR
8422175169177|725|16917|||EUR
8422175169184|257|16918|||EUR
8422175169191|365|16919|||EUR
8422175169238|1350|16923|||EUR
8422175169252|1805|16925|||EUR
8422175169269|1409|16926|||EUR
8422175169580|467|16958|||EUR
8422175169610|677|16961|||EUR
8411712238124|4212|16963|||EUR
8422175172337|130|17233|||EUR
8693357051379|341|17321|||EUR
8422175173259|1398|17325|||EUR
8422175173266|2514|17326|||EUR
8422175173273|444|17327|||EUR
8422175173280|840|17328|||EUR
8422175173297|3594|17329|||EUR
8422175173303|4692|17330|||EUR
8422175173310|1818|17331|||EUR
8422175173327|1098|17332|||EUR
8422175173334|3036|17333|||EUR
8422175173341|1728|17334|||EUR
8422175173358|1722|17335|||EUR
8422175173365|2082|17336|||EUR
8422175173372|2442|17337|||EUR
8422175173389|1944|17338|||EUR
8422175173396|2316|17339|||EUR
8422175173419|444|17341|||EUR
8422175173426|966|17342|||EUR
8422175173433|420|17343|||EUR
8422175173464|44|17346|||EUR
8422175173471|333|17347|||EUR
8422175173488|1926|17348|||EUR
8422175173495|1698|17349|||EUR
8422175173501|2400|17350|||EUR
8422175173518|2484|17351|||EUR
8422175173525|4350|17352|||EUR
8422175174973|181|17497|||EUR
8422175175123|138|17512|||EUR
8422175175130|1110|17513|||EUR
8693357600775|8824|17532|||EUR
8422175175833|431|17583|||EUR
8422175175840|91|17584|||EUR
8422175175871|886|17587|||EUR
8422175176007|2328|17600|||EUR
8422175176038|156|17603|||EUR
8422175176045|492|17604|||EUR
8422175176052|216|17605|||EUR
8422175176069|200|17606|||EUR
8422175176106|720|17610|||EUR
8422175176403|1892|17640|||EUR
8422175176984|1403|17698|||EUR
8422175177028|1035|17702|||EUR
8422175177035|449|17703|||EUR
8017990112837|324|17828|||EUR
8017990112387|924|17829|||EUR
8017990185237|7224|17830|||EUR
8017990182502|816|17833|||EUR
8017990182472|1932|17834|||EUR
8017990182229|3648|17835|||EUR
8017990120177|444|17837|||EUR
8017990163846|1236|17838|||EUR
8017990163853|232|17843|||EUR
8017990163921|306|17850|||EUR
8017990150174|162|17851|||EUR
8017990164225|192|17852|||EUR
8017990113148|564|17859|||EUR
8017990130190|444|17860|||EUR
8017990164348|852|17862|||EUR
8017990164355|420|17863|||EUR
8017990164386|96|17864|||EUR
8017990164393|516|17865|||EUR
8017990112417|768|17904|||EUR
8017990112400|180|17905|||EUR
8017990165079|1176|17906|||EUR
8017990112844|90|17907|||EUR
8017990170172|24|17908|||EUR
8017990164706|312|17916|||EUR
8693357064331|96|17993|||EUR
8422175180066|311|18006|||EUR
8422175180189|23|18018|||EUR
8422175180462|2105|18046|||EUR
8422175180479|3075|18047|||EUR
8422175180486|222|18048|||EUR
8422175180493|3144|18049|||EUR
8422175180509|607|18050|||EUR
8422175180516|310|18051|||EUR
4023103197015|324|18052|||EUR
8410435040021|420|18135|||EUR
8410435040014|1476|18136|||EUR
8001244002555|1416|18137|||EUR
4023103124851|180|18144|||EUR
8422175181735|82|18173|||EUR
8422175181773|1992|18177|||EUR
8422175181896|1887|18189|||EUR
8693357358836|2212|18212|||EUR
8422175182879|148|18287|||EUR
8422175182886|129|18288|||EUR
8422175182893|62|18289|||EUR
8422175182923|307|18292|||EUR
8422175182930|153|18293|||EUR
8422175182947|151|18294|||EUR
8422175182978|392|18297|||EUR
8422259654629|684|18311|||EUR
4894906001706|311|18333|||EUR
5411068794186|36|18405|||EUR
4894906000723|156|18415|||EUR
4895215114842|1300|18421|||EUR
8004360025248|222|18460|||EUR
8004360025255|1101|18461|||EUR
8004360026696|940|18462|||EUR
8004360020854|42|18463|||EUR
8004360020847|498|18464|||EUR
8004360008067|6|18480|||EUR
8004360082227|240|18481|||EUR
8422175187201|2016|18720|||EUR
8422175187560|144|18756|||EUR
8422175187713|3120|18771|||EUR
8422175190003|1050|190001|||EUR
8422175190126|48|19012|||EUR
8422175191017|1332|19101|||EUR
8422175191031|84|19103|||EUR
8422175191048|792|19104|||EUR
8422175194353|80|19435|||EUR
8422175194452|235|19445|||EUR
8422175194469|165|19446|||EUR
8422175194476|265|19447|||EUR
8422175194483|269|19448|||EUR
8422175194490|241|19449|||EUR
8710675058351|500|19451|||EUR
8422175194612|1000|19461|||EUR
8422175194650|448|19465|||EUR
8422175194667|264|19466|||EUR
8422175194674|416|19467|||EUR
8422175194698|456|19469|||EUR
8422175194704|576|19470|||EUR
8422175194711|204|19471|||EUR
8422175194728|198|19472|||EUR
8422175194742|240|19474|||EUR
8422175194759|248|19475|||EUR
8422175194766|96|19476|||EUR
8422175194773|294|19477|||EUR
8422175194780|192|19478|||EUR
8422175194797|336|19479|||EUR
8422175196173|135|19617|||EUR
8422175196326|1619|19632|||EUR
8422175196418|1|19641|||EUR
8422175196524|230|19652|||EUR
8422175196715|799|19671|||EUR
8422175196838|478|19683|||EUR
8422175196869|752|19686|||EUR
8422175196890|222|19689|||EUR
8422175196944|369|19694|||EUR
8422175196975|116|19697|||EUR
8422175197200|4080|19720|||EUR
8422175198764|282|19876|||EUR
8422172001104|4440|200110|||EUR
8422172002019|322|200201|||EUR
8422172002026|424|200202|||EUR
8422172002033|567|200203|||EUR
8422172002040|521|200204|||EUR
8422172002132|982|200213|||EUR
3526781084499|190|20116|||EUR
4023103242920|43824|20168|||EUR
3526780703032|324|20170|||EUR
8422175201730|3722|20173|||EUR
8422175201860|629|20186|||EUR
8422175201877|545|20187|||EUR
8211681924116|14|20674|||EUR
8211681934382|34|20675|||EUR
8211681934528|178|20676|||EUR
8211681914155|1988|20704|||EUR
8211681914162|574|20705|||EUR
8211681914179|574|20706|||EUR
8422175207213|2200|20721|||EUR
8422175207220|228|20722|||EUR
8693357506381|948|20724|||EUR
8693357506404|1109|20725|||EUR
8422175207381|1872|20738|||EUR
6941607330791|2151|21003|||EUR
8422175210046|6240|21004|||EUR
8693357288102|180|21045|||EUR
8693357383661|707|21048|||EUR
6941607330814|3063|210481|||EUR
8422175210589|154|21058|||EUR
8422175210619|93|21061|||EUR
4023103218925|140|21072|||EUR
4023103225732|1753|21073|||EUR
8422175210787|22960|21078|||EUR
8422175210886|42|21088|||EUR
5414886165367|482|216536|||EUR
5414886167682|12|216768|||EUR
8422172168609|4440|216860|||EUR
8693357192928|3164|217668|||EUR
8422172184456|1824|218445|||EUR
8422172185415|14038|218541|||EUR
8422172186016|2088|218601|||EUR
8422172186023|2055|218602|||EUR
8422175218950|4830|21895|||EUR
3370910056716|1632|22012|||EUR
3370910079135|610|22013|||EUR
3370910049275|660|22014|||EUR
3370910078848|750|22015|||EUR
8422172216928|1314|22058|||EUR
8422172206219|6072|220621|||EUR
8422172206622|5088|220662|||EUR
8422172207438|5040|220743|||EUR
5414886208637|694|220863|||EUR
8422175210381|42|221038|||EUR
8422175210480|93|221048|||EUR
8422175210664|1476|221066|||EUR
8422175210725|799|221072|||EUR
